from,to,date,value
44,2112838,2018-02-02,251824000000.0
1950524,5,2018-02-02,13500000000.0
43956,43957,2018-02-02,10000000000.0
49,2703645,2018-02-02,1619621490.0
105416,5,2018-02-02,69990000000.0
82,52378,2018-02-02,2884000000.0
2063610,2703796,2018-02-02,1816150000.0
1288,5,2018-02-02,11639454400.0
5,2706582,2018-02-02,1026922000.0
2635211,2706576,2018-02-02,45000000.0
48315,2706511,2018-02-02,161618410.0
22352,1755484,2018-02-02,1000000000000.0
1808118,48315,2018-02-02,10262214300.0
1755471,2704007,2018-02-02,26527765000.0
5,2705902,2018-02-02,826123000.0
48315,2474,2018-02-02,104677600000.0
8,105416,2018-02-02,49990000000.0
49,2706700,2018-02-02,223712410.0
31581,42967,2018-02-02,15145512000.0
48315,2706656,2018-02-02,3950000000.0
48315,257923,2018-02-02,21950000000.0
17,2704012,2018-02-02,21884943260.0
2706109,2706110,2018-02-02,100000000.0
1755458,5,2018-02-02,8819389590.0
5,55941,2018-02-02,10773166000.0
257633,2703789,2018-02-02,338564770.0
56826,5,2018-02-02,200621343415.0
1755002,924,2018-02-02,7999559014.0
5,2706559,2018-02-02,950000000.0
44,2706466,2018-02-02,50000000.0
2575324,5,2018-02-02,6756779280.0
2706528,48315,2018-02-02,10371865900.0
6,2311,2018-02-02,82021000000.0
1848180,2704972,2018-02-02,8000000000.0
6,2704047,2018-02-02,1850000000.0
9188,5,2018-02-02,8333333333.0
299858,1754816,2018-02-02,500000000000.0
924,5,2018-02-02,7891764873.0
82,2706541,2018-02-02,1161787000.0
44,2706594,2018-02-02,862087000.0
162,298968,2018-02-02,200000000000.0
5,2703596,2018-02-02,950000000.0
1755471,1288,2018-02-02,15526020000.0
7189,162,2018-02-02,16463885000.0
1755002,924,2018-02-02,13626504360.0
8,1755222,2018-02-02,2467235600.0
1754893,5,2018-02-02,551000000000.0
2706149,44973,2018-02-02,7000000000.0
308891,2706450,2018-02-02,40084423140.0
2704584,5,2018-02-02,26000000000.0
1755422,1755636,2018-02-02,9950000000.0
6,2026472,2018-02-02,2731216000.0
2706643,5,2018-02-02,500900292280.0
122490,117879,2018-02-02,97468010996.0
6,2706565,2018-02-02,2132583000.0
1755207,2705948,2018-02-02,20000000000.0
1288,5,2018-02-02,17841226000.0
313300,5,2018-02-02,39500000000.0
2705948,2706603,2018-02-02,97491000.0
17,2706515,2018-02-02,37608049600.0
2706368,2703609,2018-02-02,1000000000.0
82,2706597,2018-02-02,1150000000.0
82,55459,2018-02-02,1623325000.0
2705948,1288,2018-02-02,973000000.0
44,1755322,2018-02-02,9950000000.0
345,2703619,2018-02-02,2634799800.0
2705948,2706491,2018-02-02,115000000.0
162,313300,2018-02-02,29900000000.0
7189,162,2018-02-02,99962000000.0
41885,5,2018-02-02,5029148840.0
2706493,5,2018-02-02,20000000000.0
5,2706527,2018-02-02,9950000000.0
1748119,1755060,2018-02-02,10000000000.0
299077,2706633,2018-02-02,500000000000.0
78180,1958600,2018-02-02,200000000000.0
48315,1443621,2018-02-02,409000000.0
8,2706629,2018-02-02,139300800.0
49,2703645,2018-02-02,1220101270.0
82,2706534,2018-02-02,33317564000.0
6,3953,2018-02-02,97140000000.0
2706693,1756616,2018-02-02,19681238680.0
2705948,2706517,2018-02-02,540000000.0
44,119464,2018-02-02,9999731000.0
2595789,2703840,2018-02-02,7000000000.0
2706645,2706646,2018-02-02,163664072000.0
5,1681596,2018-02-02,28969951000.0
19748,2705695,2018-02-02,5000000000.0
48315,376679,2018-02-02,7988200000.0
257831,48315,2018-02-02,29999999900.0
20678,5,2018-02-02,15162000000.0
48315,2706602,2018-02-02,8738200000.0
44,2706606,2018-02-02,16894039000.0
6,2706490,2018-02-02,4234511000.0
44,2706516,2018-02-02,3950000000.0
5,2706572,2018-02-02,16069864000.0
6,2706654,2018-02-02,60889000.0
52876,5,2018-02-02,7887000000.0
1755002,924,2018-02-02,19797916846.0
183675,5,2018-02-02,316944229700.0
5,2706592,2018-02-02,17852080000.0
82,2706536,2018-02-02,60512306000.0
42862,5,2018-02-02,10870000010000.0
41884,41885,2018-02-02,5029148840.0
376679,5,2018-02-02,7980000000.0
17,2706692,2018-02-02,962000000.0
204,2704060,2018-02-02,9990000000.0
82,13120,2018-02-02,15614320000.0
157,2392465,2018-02-02,144925020.0
416282,1755093,2018-02-02,5000000000.0
20678,5,2018-02-02,90513542968.0
82,2706481,2018-02-02,3950000000.0
48315,391602,2018-02-02,7863300000.0
1755587,1755671,2018-02-02,1000000000.0
6,459921,2018-02-02,44950528000.0
82,2704728,2018-02-02,5000000000.0
1959746,48315,2018-02-02,10669023890.0
1755002,924,2018-02-02,6016794605.0
375071,5,2018-02-02,20053200000.0
48315,52876,2018-02-02,15340000000.0
2384524,2706662,2018-02-02,10315000000.0
162,2706644,2018-02-02,44269000000.0
2706598,5,2018-02-02,7215688530.0
48315,1985828,2018-02-02,3313300000.0
17,2706617,2018-02-02,9962000000.0
6,2202853,2018-02-02,894055000.0
92559,20678,2018-02-02,33350000000.0
22019,329925,2018-02-02,21486000000.0
6,1454803,2018-02-02,899000000.0
2706529,5,2018-02-02,10000000000.0
1288,5,2018-02-02,28947354400.0
44,2202721,2018-02-02,701248000.0
44,1765206,2018-02-02,22247571000.0
2706474,1755458,2018-02-02,46703492324.0
48315,2575358,2018-02-02,651000000.0
35,106576,2018-02-02,7000000000.0
345,1641,2018-02-02,2552864000.0
204,2703699,2018-02-02,1756900000.0
94364,5,2018-02-02,12685602198.0
300580,2704036,2018-02-02,568170200000.0
2706587,5,2018-02-02,45000000000.0
92559,20678,2018-02-02,18303995849.0
2706610,5,2018-02-02,24319268290.0
44,2706560,2018-02-02,122554000.0
216187,2705656,2018-02-02,4000000000.0
2706507,5,2018-02-02,36692100000.0
17,2704074,2018-02-02,1176693640.0
7209,5,2018-02-02,32420000000.0
44863,13533,2018-02-02,2130000000.0
35,2704030,2018-02-02,1203205890.0
17,2704041,2018-02-02,33908000000.0
1288,5,2018-02-02,5932000000.0
17,2706016,2018-02-02,49962000000.0
2705948,2704054,2018-02-02,5567000000.0
82,2703608,2018-02-02,1653295000.0
1755002,924,2018-02-02,12000641962.0
49,51931,2018-02-02,1133728710.0
1755666,1950524,2018-02-02,13500000000.0
17,2704044,2018-02-02,962000000.0
162,1684201,2018-02-02,160000000000.0
82,2706583,2018-02-02,950000000.0
35,257831,2018-02-02,10000000000.0
8,1755724,2018-02-02,49940000000.0
35,1288,2018-02-02,11639454400.0
44,2703596,2018-02-02,4814000000.0
82,282191,2018-02-02,12363000000.0
1755002,924,2018-02-02,13683559467.0
48315,2706470,2018-02-02,548800000.0
48315,376679,2018-02-02,37249000000.0
103787,103781,2018-02-02,6000000000.0
48315,1985828,2018-02-02,10212200000.0
2705948,2704065,2018-02-02,3167000000.0
1755755,1755083,2018-02-02,1001968727640.0
162,1755738,2018-02-02,100653608000.0
17,2703842,2018-02-02,2948100000.0
6,2704460,2018-02-02,3967000000.0
6,1755537,2018-02-02,39950000000.0
151190,96424,2018-02-02,158000000.0
2706685,2703794,2018-02-02,1419474059.0
49,2706530,2018-02-02,658580840.0
245279,1748105,2018-02-02,10000000000.0
6,42194,2018-02-02,183000000.0
2706481,2705948,2018-02-02,5920400000.0
82,1725101,2018-02-02,3442000000.0
48315,2706511,2018-02-02,295377220.0
2705948,2005215,2018-02-02,71000000.0
44,2706586,2018-02-02,1299649000.0
204,1288,2018-02-02,5913828600.0
5,2706627,2018-02-02,10739200000.0
48315,2706577,2018-02-02,1124000000.0
416282,1755093,2018-02-02,150000000000.0
2706553,2705948,2018-02-02,705836690.0
255797,2704049,2018-02-02,1000000000.0
162,2706512,2018-02-02,140739719400.0
2705948,62122,2018-02-02,4536000000.0
1755471,2706464,2018-02-02,247158260.0
2706509,2705948,2018-02-02,771005000.0
20246,20245,2018-02-02,8000000000.0
105416,5,2018-02-02,59990000000.0
376679,5,2018-02-02,45250800000.0
162,313300,2018-02-02,40959000000.0
52378,48315,2018-02-02,14546999900.0
167,1288,2018-02-02,2009353200.0
6,2706667,2018-02-02,270679000.0
44,2201078,2018-02-02,648660000.0
2706386,2706507,2018-02-02,36692100000.0
44,2706669,2018-02-02,50000000.0
2706458,2705948,2018-02-02,1932838390.0
44,1451406,2018-02-02,20198112000.0
303,5,2018-02-02,110270000000.0
2705948,2706676,2018-02-02,1280000000.0
5,2706608,2018-02-02,3113159000.0
82,2706596,2018-02-02,443506000.0
82,1436895,2018-02-02,43436487000.0
2706651,2706652,2018-02-02,6863100000.0
5,2706609,2018-02-02,949000000.0
1755002,924,2018-02-02,10621998549.0
7208,7209,2018-02-02,9998000000.0
63968,97750,2018-02-02,50000000000.0
924,5,2018-02-02,22370982714.0
48315,2703752,2018-02-02,1950000000.0
82,200474,2018-02-02,2167780000.0
1804909,2706696,2018-02-02,100000000000.0
9188,5,2018-02-02,5077000000.0
373093,5,2018-02-02,7505000000.0
1755636,5,2018-02-02,15000000000.0
17,2704044,2018-02-02,25640031780.0
2705792,2705793,2018-02-02,100000000000.0
2706476,5,2018-02-02,41017149320.0
6,2706595,2018-02-02,1419000000.0
328290,328291,2018-02-02,73369000000.0
109447,313735,2018-02-02,3120000000.0
313935,5,2018-02-02,19990000000.0
428835,1755202,2018-02-02,12000000000.0
98656,113955,2018-02-02,6000000000.0
48315,1288,2018-02-02,25047390000.0
6,2704448,2018-02-02,8812112000.0
5,1953743,2018-02-02,6855292000.0
2705948,2397,2018-02-02,1396000000.0
2706476,5,2018-02-02,9962000000.0
44,1169,2018-02-02,6799961200.0
82,2706664,2018-02-02,68881000.0
82,2706606,2018-02-02,8899999990.0
328291,5,2018-02-02,73369000000.0
1992337,380804,2018-02-02,1594707160.0
11314,5,2018-02-02,9362233640.0
82,2706615,2018-02-02,163786000.0
17,2704029,2018-02-02,1294512090.0
82,2706539,2018-02-02,54729430.0
6,1803903,2018-02-02,2947000000.0
49,51917,2018-02-02,4126297070.0
44,2706688,2018-02-02,31918000.0
42872,5,2018-02-02,130000000000.0
2706678,2602307,2018-02-02,3562384000.0
7223,374855,2018-02-02,5000000000.0
17,2706545,2018-02-02,962000000.0
189941,2703977,2018-02-02,49011000000.0
8,105416,2018-02-02,69990000000.0
2706498,5,2018-02-02,19990000000.0
199330,2706543,2018-02-02,400000000000.0
82,2384524,2018-02-02,3550000000.0
82,2703602,2018-02-02,8744197000.0
1680654,1680655,2018-02-02,5140000000.0
6,9610,2018-02-02,3635311000.0
6,326747,2018-02-02,6950000000.0
117879,5,2018-02-02,97468010996.0
112314,183675,2018-02-02,316944229700.0
2703840,5,2018-02-02,7000000000.0
42967,5,2018-02-02,15145512000.0
416282,1755093,2018-02-02,155000000000.0
17,41885,2018-02-02,10440803550.0
11392,5,2018-02-02,10000000000.0
5,1695,2018-02-02,5181782969778.0
17,2706671,2018-02-02,962000000.0
82,2574490,2018-02-02,3404948000.0
6,2706555,2018-02-02,1581367000.0
6,2706555,2018-02-02,194755000.0
44,53119,2018-02-02,3522600000.0
1755455,1755137,2018-02-02,500000000000.0
2705948,2706498,2018-02-02,19990000000.0
2706635,2706616,2018-02-02,286786670.0
1755471,2631477,2018-02-02,1892173960.0
2706490,2705948,2018-02-02,4234511000.0
82,1154,2018-02-02,4311634000.0
22352,1755484,2018-02-02,600000000000.0
82,2629534,2018-02-02,3518428000.0
75080,44366,2018-02-02,799956000000.0
6,2705984,2018-02-02,186763000.0
157,2703817,2018-02-02,1653717660.0
82,2706699,2018-02-02,153796000.0
7185,3420,2018-02-02,5317000000.0
416282,1755093,2018-02-02,10000000000.0
12181,324606,2018-02-02,49990000000.0
2631412,5,2018-02-02,5139000000.0
276955,2706480,2018-02-02,24000000000.0
207558,1755173,2018-02-02,2000000000.0
167,2706682,2018-02-02,990000000.0
5,2706679,2018-02-02,1556392000.0
2706450,5,2018-02-02,40084423140.0
82,2706615,2018-02-02,161788000.0
48315,2703687,2018-02-02,2433000000.0
17,294100,2018-02-02,1062000000.0
3064,2706630,2018-02-02,29000000000.0
2706588,2706589,2018-02-02,50000000000.0
313300,5,2018-02-02,40959000000.0
17,2706506,2018-02-02,160496960.0
2706650,5,2018-02-02,228840606176.0
82,81991,2018-02-02,1347601000.0
1754822,5,2018-02-02,1000000000000.0
17,2706579,2018-02-02,2716361780.0
44041,44042,2018-02-02,50000000000.0
44,1825467,2018-02-02,2877000000.0
2706588,2706589,2018-02-02,15000000000.0
1754970,5,2018-02-02,100000000000.0
48315,2706656,2018-02-02,4322700000.0
6,2703593,2018-02-02,3746200000.0
48315,2703688,2018-02-02,1429000000.0
1755222,2705948,2018-02-02,4173772000.0
2706488,2706489,2018-02-02,35652271610.0
17,1839172,2018-02-02,1976089120.0
198364,2704028,2018-02-02,1420000000.0
2706580,5,2018-02-02,119208472200.0
299858,1754893,2018-02-02,500000000000.0
2706480,5,2018-02-02,26939585513.0
44863,13533,2018-02-02,2000000000.0
2706525,5,2018-02-02,19990000000.0
171,1288,2018-02-02,4202857400.0
48315,2706577,2018-02-02,1150000000.0
1755002,924,2018-02-02,12435805978.0
2706494,2706495,2018-02-02,990003932300.0
44,121000,2018-02-02,99950000000.0
17,2705666,2018-02-02,4962000000.0
2706701,2706702,2018-02-02,780000000.0
55941,48315,2018-02-02,10773165900.0
301873,81111,2018-02-02,10000000000.0
82,1825467,2018-02-02,1313635000.0
257633,1519770,2018-02-02,358000000.0
7208,7209,2018-02-02,32420000000.0
255235,2706551,2018-02-02,45478092490.0
2706546,49,2018-02-02,1400000000.0
48315,202251,2018-02-02,526912050.0
1754999,5,2018-02-02,30000000000.0
1755471,2704455,2018-02-02,1110000000.0
17,2706697,2018-02-02,219328800.0
44,2706599,2018-02-02,478470000.0
86587,314727,2018-02-02,61565936835.0
96131,1773593,2018-02-02,3000000000.0
300395,1754913,2018-02-02,40000000000.0
2706369,5,2018-02-02,18532000000.0
2705320,2704957,2018-02-02,200000000.0
254786,2706505,2018-02-02,200621343415.0
374048,374923,2018-02-02,36547366000.0
5,261041,2018-02-02,5607337010.0
2705948,2627014,2018-02-02,5890000000.0
329925,5,2018-02-02,51145554216.0
6,2704953,2018-02-02,13802659000.0
5,2706528,2018-02-02,3178768000.0
2706527,2705948,2018-02-02,9950000000.0
2705948,1288,2018-02-02,942000000.0
5,2704953,2018-02-02,6234722000.0
82,2311,2018-02-02,9950000000.0
2706606,48315,2018-02-02,25794038890.0
44863,1755164,2018-02-02,700000000.0
48315,2706613,2018-02-02,899000000.0
44,326747,2018-02-02,6950000000.0
281178,2705667,2018-02-02,1221635290.0
17,2703992,2018-02-02,962000000.0
1755222,2705948,2018-02-02,2467235600.0
82,1755248,2018-02-02,10000000.0
17,2704070,2018-02-02,2421316050.0
1755471,1288,2018-02-02,2239632000.0
2706647,2706648,2018-02-02,13600000000.0
44,1443046,2018-02-02,950000000.0
48315,52876,2018-02-02,7887000000.0
2706572,48315,2018-02-02,16069863900.0
17,372316,2018-02-02,12462000000.0
2706680,2705948,2018-02-02,1925911000.0
17,2706598,2018-02-02,7215688530.0
5,1755422,2018-02-02,9950139000.0
1755471,2703763,2018-02-02,341829190.0
278630,48315,2018-02-02,11239999900.0
1754893,5,2018-02-02,500000000000.0
49,303,2018-02-02,110270000000.0
6,2706528,2018-02-02,3846498000.0
3953,49,2018-02-02,97140000000.0
5,40633,2018-02-02,5727217000.0
82,1734469,2018-02-02,1950000000.0
2706443,1755496,2018-02-02,1000000000.0
17,113595,2018-02-02,4337193030.0
465958,2704037,2018-02-02,70000000000.0
92559,20678,2018-02-02,15162000000.0
74394,2639389,2018-02-02,72635900000.0
17,2706649,2018-02-02,227860360.0
2706659,2706660,2018-02-02,425000000.0
44,2706668,2018-02-02,538411000.0
92559,20678,2018-02-02,100000000000.0
924,5,2018-02-02,11299709826.0
113955,5,2018-02-02,6000000000.0
5,2706536,2018-02-02,57174000000.0
924,5,2018-02-02,10621998549.0
2706520,352874,2018-02-02,1100000000.0
6205,5,2018-02-02,16428555000.0
82,2706674,2018-02-02,32917000.0
1765206,48315,2018-02-02,22247570900.0
2706521,5,2018-02-02,88000000000.0
924,5,2018-02-02,9801914690.0
5,1443046,2018-02-02,4520425000.0
82,45613,2018-02-02,93059000000.0
2197570,2704048,2018-02-02,12838697660.0
82,2706113,2018-02-02,286663000.0
924,5,2018-02-02,14529852917.0
257831,48315,2018-02-02,42000000000.0
6,2706653,2018-02-02,1028920000.0
48315,117522,2018-02-02,1942000000.0
162,313300,2018-02-02,39500000000.0
416282,1755093,2018-02-02,170000000000.0
7223,374855,2018-02-02,3000000000.0
44,2706100,2018-02-02,2945002000.0
1680655,5,2018-02-02,5140000000.0
105416,5,2018-02-02,49990000000.0
82,2704840,2018-02-02,243843000.0
2706494,2706495,2018-02-02,10000000000.0
2705948,2706504,2018-02-02,385000000.0
2706386,2706507,2018-02-02,50000000000.0
5,2706699,2018-02-02,1939009000.0
2706644,5,2018-02-02,44269000000.0
82,2706677,2018-02-02,450000000.0
1755240,1754822,2018-02-02,200000000000.0
2706617,5,2018-02-02,9962000000.0
2706497,49,2018-02-02,2037205170.0
48315,1988784,2018-02-02,600000000.0
44,2202853,2018-02-02,139810000.0
2705948,2706666,2018-02-02,1605000000.0
8,1754999,2018-02-02,30000000000.0
2706618,2704039,2018-02-02,46000000000.0
1755471,2706479,2018-02-02,127083680.0
374923,5,2018-02-02,36547366000.0
1755471,2705100,2018-02-02,212580920.0
44041,44042,2018-02-02,95000000000.0
10018,2706650,2018-02-02,228840606176.0
44,113690,2018-02-02,16396000000.0
326776,2576584,2018-02-02,1500000000.0
924,5,2018-02-02,19797916846.0
6,1755234,2018-02-02,363586000.0
7209,5,2018-02-02,9998000000.0
116782,5,2018-02-02,90000000000.0
1755636,5,2018-02-02,9950000000.0
17,112008,2018-02-02,10975273000.0
8,1288,2018-02-02,22021448800.0
313300,5,2018-02-02,70000000000.0
2706630,5,2018-02-02,29000000000.0
2706524,5,2018-02-02,9980000000.0
2706638,2706680,2018-02-02,1925911000.0
187273,187274,2018-02-02,35000000000.0
6,2706687,2018-02-02,3438508000.0
2639389,5,2018-02-02,72635900000.0
320178,5,2018-02-02,15000000000.0
2705948,6946,2018-02-02,9990000000.0
924,5,2018-02-02,9999799959.0
82,1755322,2018-02-02,950000000.0
6,109380,2018-02-02,59950000000.0
8,2704960,2018-02-02,1598975600.0
289170,2706510,2018-02-02,499500000.0
8,1845221,2018-02-02,5697551640.0
44,370765,2018-02-02,6628315000.0
1755060,5,2018-02-02,10000000000.0
1755002,924,2018-02-02,11299709826.0
6,2706590,2018-02-02,100000000.0
314618,5,2018-02-02,101064000000.0
6,1755248,2018-02-02,6976966000.0
2706645,2706646,2018-02-02,163550720000.0
6,79469,2018-02-02,949000000.0
5,2706556,2018-02-02,1220424000.0
48315,2703688,2018-02-02,392100000.0
1755471,2706691,2018-02-02,267424580.0
20678,5,2018-02-02,18630000000.0
82,374992,2018-02-02,766183000.0
2706611,2706610,2018-02-02,14319268290.0
257633,2705652,2018-02-02,4249932400.0
82,2706695,2018-02-02,110000000.0
82,1816458,2018-02-02,743206000.0
6,1460984,2018-02-02,5765179000.0
42861,42862,2018-02-02,10000.0
17,2706476,2018-02-02,9962000000.0
82,1755002,2018-02-02,4850000000.0
2706694,2705649,2018-02-02,4115585030.0
44,2706255,2018-02-02,299650000.0
2706634,2704071,2018-02-02,2366581000.0
44,2706561,2018-02-02,261688000.0
56217,5,2018-02-02,7800000000.0
8,1288,2018-02-02,17841226000.0
6,1154,2018-02-02,12505432000.0
42861,42862,2018-02-02,10870000000000.0
2706500,2706501,2018-02-02,849090000.0
44,85034,2018-02-02,1950000010.0
8,105416,2018-02-02,59990000000.0
162,59669,2018-02-02,300000000000.0
44,1752455,2018-02-02,1950000000.0
2706109,2706110,2018-02-02,400000000000.0
17,2704056,2018-02-02,9962000000.0
2706689,2706690,2018-02-02,550000000.0
2706645,2706646,2018-02-02,100000000.0
5,2706626,2018-02-02,455000000.0
2706502,2706503,2018-02-02,279000000.0
1681596,2703989,2018-02-02,28969900000.0
924,5,2018-02-02,10943331296.0
2706492,2706493,2018-02-02,20000000000.0
82,1755538,2018-02-02,199950000000.0
44,1754877,2018-02-02,24950000000.0
47,2706622,2018-02-02,129021400.0
6,2706663,2018-02-02,12898039000.0
2335482,55667,2018-02-02,10000000000000.0
307,1811,2018-02-02,915146000.0
1933077,5,2018-02-02,11313070000.0
44,2706661,2018-02-02,56937000.0
6,2706481,2018-02-02,20400000.0
2706368,2703609,2018-02-02,962974000.0
398157,2706514,2018-02-02,10592420.0
5,1961625,2018-02-02,1672276000.0
5,2384524,2018-02-02,6765000000.0
238098,1755705,2018-02-02,10000000000.0
301390,2706525,2018-02-02,10000000000.0
1748105,5,2018-02-02,50000000000.0
6,2703915,2018-02-02,2428173000.0
2706537,2706538,2018-02-02,6948430180.0
187273,187274,2018-02-02,15700000000.0
41599,48315,2018-02-02,15949999900.0
5,1695,2018-02-02,4589638917532.0
852482,326776,2018-02-02,1500000000.0
20955,94364,2018-02-02,12685602198.0
5,2704951,2018-02-02,1783000000.0
5,9610,2018-02-02,3450672000.0
82,2706677,2018-02-02,548900000.0
171,106576,2018-02-02,7000000000.0
6,2706624,2018-02-02,653000000.0
1754970,5,2018-02-02,97294500000.0
1754877,5,2018-02-02,34950000000.0
257633,2706638,2018-02-02,1925911000.0
6,1754821,2018-02-02,53950000000.0
1426205,2631412,2018-02-02,5139000000.0
55322,55323,2018-02-02,89860999000.0
82,109380,2018-02-02,49950000000.0
6,261041,2018-02-02,4545994210.0
5,2706370,2018-02-02,49950000000.0
82,2703604,2018-02-02,550000000.0
924,5,2018-02-02,13683559467.0
5,81991,2018-02-02,4088857000.0
2706656,5,2018-02-02,8272700000.0
162,51609,2018-02-02,8711200000.0
6,2706604,2018-02-02,3950659680.0
78180,1958600,2018-02-02,300000000000.0
29531,2706423,2018-02-02,4000000000.0
20678,5,2018-02-02,78847000000.0
1755471,2706642,2018-02-02,3095965520.0
5,2704457,2018-02-02,2000000000.0
327669,2706246,2018-02-02,1080000000.0
1728786,5,2018-02-02,38000000000.0
5,6,2018-02-02,2005000000000.0
82,2706298,2018-02-02,4170629000.0
5,1443046,2018-02-02,13843093000.0
6,1755240,2018-02-02,816000000000.0
5,2706686,2018-02-02,5950000000.0
44863,1755149,2018-02-02,1200000000.0
924,5,2018-02-02,12435805978.0
5,2706417,2018-02-02,755194000.0
82,1755453,2018-02-02,29678242000.0
1755002,924,2018-02-02,9801914690.0
1830268,48315,2018-02-02,18969999900.0
6,2706607,2018-02-02,49900000.0
2706495,5,2018-02-02,1000003932300.0
1755471,2706364,2018-02-02,131221790.0
44,2704951,2018-02-02,1906000000.0
44,2706504,2018-02-02,426005000.0
1755471,2706623,2018-02-02,742407120.0
1756877,1529934,2018-02-02,64964369730.0
17,2706705,2018-02-02,4342675680.0
2706533,2705948,2018-02-02,4945000000.0
2706469,5,2018-02-02,51368550000.0
44,52378,2018-02-02,11663000000.0
2705948,1288,2018-02-02,778000000.0
326747,48315,2018-02-02,38700000000.0
17,2704741,2018-02-02,28332605330.0
3420,5,2018-02-02,5317000000.0
44,400875,2018-02-02,8227315000.0
924,5,2018-02-02,13626504360.0
48315,257923,2018-02-02,9950000000.0
92559,20678,2018-02-02,90513542968.0
82,1729145,2018-02-02,1823125000.0
1755002,924,2018-02-02,5771997966.0
17,2706497,2018-02-02,2037205170.0
35,42881,2018-02-02,10990000000.0
2705948,2706519,2018-02-02,758005000.0
2706696,5,2018-02-02,100000000000.0
17,2706369,2018-02-02,18532000000.0
6,1154,2018-02-02,2474473000.0
82,326747,2018-02-02,5950000000.0
2706601,49,2018-02-02,9000000000.0
2627014,5,2018-02-02,5999000000.0
2706399,314618,2018-02-02,101064000000.0
82,198579,2018-02-02,157305000.0
2706496,2705948,2018-02-02,1197751000.0
4910,9188,2018-02-02,5077000000.0
97750,5,2018-02-02,50000000000.0
1933077,5,2018-02-02,33095820000.0
307002,2706521,2018-02-02,88000000000.0
6,2706496,2018-02-02,1197751000.0
2705948,2397,2018-02-02,1714000000.0
20678,5,2018-02-02,18303995849.0
17,2706529,2018-02-02,10000000000.0
2705320,2704957,2018-02-02,3800000000.0
162,6205,2018-02-02,16428555000.0
82,1723346,2018-02-02,3250000000.0
5,2706454,2018-02-02,26567765000.0
1755471,2704455,2018-02-02,1094000000.0
48315,2349,2018-02-02,49950000000.0
924,5,2018-02-02,7999559014.0
6,2706483,2018-02-02,1128519000.0
35,2409,2018-02-02,4990000000.0
5,2704072,2018-02-02,2025565000.0
44,2706568,2018-02-02,6453490010.0
2704583,2704584,2018-02-02,26000000000.0
5,186014,2018-02-02,55950000000.0
1755240,1754822,2018-02-02,300000000000.0
1288,5,2018-02-03,8165632000.0
17,2703795,2018-02-03,2860896090.0
1755537,157,2018-02-03,930793768770.0
162,2703553,2018-02-03,3489700000.0
187,105416,2018-02-03,59990000000.0
2706765,2706766,2018-02-03,1271605618960.0
35,2704025,2018-02-03,1930311600.0
2658077,2706729,2018-02-03,78556067.0
332949,110372,2018-02-03,50000000000.0
55459,1755210,2018-02-03,200000000000.0
257633,2706777,2018-02-03,528169150.0
7189,162,2018-02-03,89206600000.0
7189,162,2018-02-03,99970000000.0
257633,357997,2018-02-03,2470000000.0
44,2706731,2018-02-03,170000000.0
2706706,1947671,2018-02-03,83998320.0
40633,48315,2018-02-03,11873004900.0
201366,2706721,2018-02-03,1000000000000.0
171,2706757,2018-02-03,988000000.0
2535,5,2018-02-03,7193995968.0
924,5,2018-02-03,14499679976.0
5,2706719,2018-02-03,99970000000.0
11890,2535,2018-02-03,34235000000.0
44,2706039,2018-02-03,70093924800.0
7189,162,2018-02-03,123640000000.0
2706568,48315,2018-02-03,17328746900.0
17,2704046,2018-02-03,22962000000.0
17,307578,2018-02-03,162000000.0
2704790,1998691,2018-02-03,974904000.0
44,2706750,2018-02-03,399000000.0
90132,1755491,2018-02-03,1646392990.0
2706729,2705948,2018-02-03,78556067.0
7338,7339,2018-02-03,505000000.0
44,1803903,2018-02-03,2617350000.0
2335482,55667,2018-02-03,10000000000000.0
157,2706134,2018-02-03,364125450.0
288040,288041,2018-02-03,1000000000.0
5,95435,2018-02-03,1288592700.0
5,320,2018-02-03,535434000.0
299858,1754866,2018-02-03,500000000.0
2706536,48315,2018-02-03,117686305900.0
2112838,187,2018-02-03,251824000000.0
2706706,1947671,2018-02-03,6261862956.0
924,5,2018-02-03,12300170009.0
82,109457,2018-02-03,8153808000.0
1755538,167,2018-02-03,199950000000.0
1984931,5,2018-02-03,10449000000.0
2706605,48315,2018-02-03,13772031900.0
2705948,2706771,2018-02-03,900000000.0
5,40633,2018-02-03,4585380000.0
187,359528,2018-02-03,10702100000.0
187,1806003,2018-02-03,2426018200.0
171,1755724,2018-02-03,49990000000.0
13,2706756,2018-02-03,177160830.0
5,82,2018-02-03,1668000000000.0
6,2071485,2018-02-03,31938000.0
17,2055550,2018-02-03,5178973110.0
8,2706763,2018-02-03,42990000000.0
1755210,5,2018-02-03,200000000000.0
59905,40914,2018-02-03,88430450.0
48315,2705657,2018-02-03,2192700000.0
171,1769577,2018-02-03,3409228600.0
5,2706677,2018-02-03,32937000.0
2706109,2706110,2018-02-03,300000000000.0
2706700,2705948,2018-02-03,2751000000.0
257633,2706734,2018-02-03,512748760.0
1754816,187,2018-02-03,1200000000000.0
6,2706527,2018-02-03,9970000000.0
105416,5,2018-02-03,39990000000.0
2706785,5,2018-02-03,6624370000.0
325832,5,2018-02-03,1000000000000.0
1755471,2706767,2018-02-03,278424880.0
2335557,2704031,2018-02-03,4900000000000.0
8,1806003,2018-02-03,1456561000.0
2706722,2706723,2018-02-03,50000000000.0
103273,1994675,2018-02-03,11499590450.0
