from,to,date,value
193337,236695,2017-11-19,2.998e+20
49,4156269,2017-11-19,1.1329219795e+20
230065,4376970,2017-11-19,2.44313550521e+21
2208261,2208262,2017-11-19,2.3e+19
49,4376976,2017-11-19,1.7047273204e+20
193337,4376966,2017-11-19,4.9998e+21
193337,4371119,2017-11-19,1.252725e+20
389201,389200,2017-11-19,2.6218074904e+20
193337,230310,2017-11-19,3.678e+20
431875,2069326,2017-11-19,2e+18
1697135,4376795,2017-11-19,5e+21
4376970,49,2017-11-19,2.44313550521e+21
193337,4376966,2017-11-19,4.8e+18
193337,4377018,2017-11-20,1.198e+20
73079,4377004,2017-11-20,3e+21
4376997,4376995,2017-11-20,2e+22
193337,344769,2017-11-20,1.1184134e+20
6369,4377012,2017-11-20,1.9448768e+20
252201,4376982,2017-11-20,1e+21
1747827,2741121,2017-11-20,7.3157649e+20
1747827,4377033,2017-11-20,1.408472e+21
2048492,2048491,2017-11-20,1e+18
2085759,4377017,2017-11-20,1.849981867e+19
193337,2920148,2017-11-20,2.498e+20
252201,4376982,2017-11-20,8e+20
3473923,5,2017-11-20,2.09994e+22
49,4370158,2017-11-20,1.9771509265e+20
4377014,4377015,2017-11-20,5.254146816e+19
4032362,4376993,2017-11-20,1.5e+20
4376996,4376995,2017-11-20,2e+22
193337,229323,2017-11-20,6.646677e+19
193337,2642341,2017-11-20,9.98e+19
49,4370158,2017-11-20,5.5841102007e+20
5,119673,2017-11-20,2.42257e+20
4376998,4376995,2017-11-20,2e+22
2048491,2048492,2017-11-20,2.6666666666666665e+18
77402,77401,2017-11-20,2e+22
4376885,3415876,2017-11-20,1e+20
4377012,49,2017-11-20,1.9448768e+20
1965213,1952469,2017-11-20,1.0416288635e+20
49,4376991,2017-11-20,9e+18
2048492,2048492,2017-11-20,2.6666666666666665e+18
193337,2564662,2017-11-20,1.38e+19
2048491,2048492,2017-11-20,2.41121652624472e+18
49,230333,2017-11-20,9.89e+19
5,4370177,2017-11-20,2.3985e+21
4376999,4376995,2017-11-20,2e+22
193337,4376989,2017-11-20,4.888e+20
2708201,4377011,2017-11-20,6.66e+20
5,4376992,2017-11-20,9.062878e+19
49,4370157,2017-11-20,6.920972084e+21
65953,49,2017-11-20,1.00399e+20
187400,4377022,2017-11-20,4.2544934e+20
5,1970332,2017-11-20,8.595e+20
5,84991,2017-11-20,4.73026e+20
252201,4376982,2017-11-20,4e+20
4377008,49,2017-11-20,6.8225e+20
4376994,49,2017-11-20,7.003017e+19
230445,425051,2017-11-20,4.380356e+19
193337,367754,2017-11-20,6.9e+18
4377020,1942574,2017-11-20,7.624e+17
5,218000,2017-11-20,7.05793e+20
4377026,1747827,2017-11-20,1.516401039255e+21
193337,1440874,2017-11-20,4.968034e+19
193337,17590,2017-11-20,9.98e+19
49,2006990,2017-11-20,1.6467164179e+20
2033536,4377021,2017-11-20,2.6924905e+20
30383,49,2017-11-20,1.4995e+21
252201,4376982,2017-11-20,2e+20
49,4377010,2017-11-20,4.9638024236e+20
2708906,49,2017-11-20,1.375e+22
2048491,2048492,2017-11-20,3.41121652624472e+18
297637,4377023,2017-11-20,7.48e+19
1698826,4376980,2017-11-20,1.7791876e+20
1747827,4370158,2017-11-20,2.5393e+20
193337,393301,2017-11-20,5e+16
193337,72783,2017-11-20,2.2068e+21
5,4377027,2017-11-20,7.43e+19
5,4375797,2017-11-20,1.498e+21
64580,4376988,2017-11-20,1e+20
5,3706306,2017-11-20,1.4935e+20
1747716,4370864,2017-11-20,5.1475416667e+20
5,4370177,2017-11-20,2.3255e+21
458041,4205,2017-11-20,3.0000509e+21
5,4370177,2017-11-20,2.7315e+21
5,4375797,2017-11-20,1.898599e+21
2068866,1748957,2017-11-20,2.001322162e+21
5,4377009,2017-11-20,2.7058e+18
5,30383,2017-11-20,1.4995e+21
297382,425862,2017-11-20,3.13750927e+21
49,4377032,2017-11-20,5.015384615e+19
5,4370177,2017-11-20,2.3495e+21
252201,4376982,2017-11-20,2.5e+21
193337,4375867,2017-11-20,2.200000001e+22
193337,4377030,2017-11-20,1.98e+19
252201,4376982,2017-11-20,2.49999992e+21
251251,4376990,2017-11-20,6e+20
2048491,2048492,2017-11-20,4.97953664e+18
193337,4376985,2017-11-20,4.48e+19
193337,3458570,2017-11-20,3.2058e+18
4362680,4377002,2017-11-20,2e+22
323418,29100,2017-11-20,7.469641e+19
193337,43609,2017-11-20,3.65240738e+21
193337,1792421,2017-11-20,4.998e+20
193337,2642341,2017-11-20,1.6998e+21
4377016,1747827,2017-11-20,9.99e+19
4377029,2247035,2017-11-20,1.39567e+20
49,4375816,2017-11-20,8.8e+19
2048491,2048491,2017-11-20,3.41121652624472e+18
4229672,4376986,2017-11-20,4.0069312449e+20
5,417934,2017-11-20,2.883608e+21
2048492,2048491,2017-11-20,1.5555555555555556e+18
4376967,4376984,2017-11-20,1.56389617663e+21
3418912,4377005,2017-11-20,1.2e+21
229390,65773,2017-11-20,9.505467496872976e+19
4377018,1747827,2017-11-20,1.198e+20
1747716,4376981,2017-11-20,3.4014825012e+20
5,97864,2017-11-20,1.80319e+20
49,4375917,2017-11-20,3.93e+21
4376995,4362680,2017-11-20,1.1854128427e+23
5,4375797,2017-11-20,7.89709e+20
4362680,4377003,2017-11-20,2e+22
5,4370657,2017-11-20,4.634e+18
193337,77402,2017-11-20,1.34998e+22
4372455,5,2017-11-20,1.09998e+22
4362680,4377000,2017-11-20,2e+22
193337,1748957,2017-11-20,1.69221046e+21
1747716,4374446,2017-11-20,3.13637601169e+21
2048491,2048492,2017-11-20,1e+18
193337,4375867,2017-11-20,4.826378003e+22
49,4376987,2017-11-20,2.849e+21
4374618,4377028,2017-11-20,1e+21
439959,1434103,2017-11-20,5.71927e+20
81374,81374,2017-11-20,1e+20
361517,431165,2017-11-20,6.8e+18
2233028,4377013,2017-11-20,1.29580027e+21
104882,104883,2017-11-20,3.4782e+19
2048492,2048491,2017-11-20,2.6666666666666665e+18
193337,393301,2017-11-20,1.3e+19
49,4370158,2017-11-20,2.2929731375e+20
1747716,4370158,2017-11-20,1.2901155838e+20
193337,361517,2017-11-20,6.8e+18
425191,4377024,2017-11-20,1e+21
4229672,4376761,2017-11-20,4.0069312449e+20
49,4370412,2017-11-20,2.999e+21
188497,4375853,2017-11-20,1.005e+21
2048491,2048492,2017-11-20,1.5555555555555556e+18
49,4371636,2017-11-20,2.1955288e+21
252201,4376982,2017-11-20,1.5e+21
2033536,4377021,2017-11-20,2e+18
252201,4376982,2017-11-20,1.001e+21
2048492,2048491,2017-11-20,2.56e+18
193337,4375867,2017-11-20,3.799999998e+22
2706137,2708906,2017-11-20,1.375e+22
297942,5,2017-11-20,2.35795e+22
13315,13316,2017-11-20,8.1e+19
208820,4377019,2017-11-20,2e+20
5,2175951,2017-11-20,1.2366e+20
4376987,1747716,2017-11-20,2.849e+21
1747716,4370158,2017-11-20,4.1658948321e+20
2048492,2048491,2017-11-20,8320113755279936.0
49,4019660,2017-11-20,7.143117225e+19
5,65953,2017-11-20,1.00399e+20
193337,4375867,2017-11-20,4.263960033e+22
5,431232,2017-11-20,1.993e+20
119673,4376070,2017-11-20,2.42257e+20
3037157,4377031,2017-11-20,5e+19
5,4370157,2017-11-20,5.953456e+21
193337,97325,2017-11-20,5e+16
2048491,2048492,2017-11-20,2.312869973333333e+18
255557,2196302,2017-11-20,2e+18
4362680,4377001,2017-11-20,2e+22
5,4370177,2017-11-20,2.2005e+21
5,90861,2017-11-20,7.145e+20
2048492,2048491,2017-11-20,1.6666666666666668e+18
4377006,4377007,2017-11-20,1.9011335704e+20
1747716,80222,2017-11-20,1.84e+20
271951,4376491,2017-11-20,6.48379381e+20
305229,425828,2017-11-20,1.998e+20
252201,4376982,2017-11-20,4.99999992e+21
193337,26745,2017-11-20,4.4998e+21
2199794,2709581,2017-11-20,3.3e+21
4377025,4377026,2017-11-20,1.516401039255e+21
4376983,4215,2017-11-20,5.91884074e+19
237473,4376995,2017-11-20,3.854128427e+22
456108,4377016,2017-11-20,9.99e+19
5,4375797,2017-11-20,1.37846265e+21
5,7490,2017-11-20,3.375e+20
252201,4376982,2017-11-20,1e+20
2048492,2048491,2017-11-20,4.97953664e+18
193337,4370361,2017-11-20,4.8258e+21
193337,3439475,2017-11-20,1.348e+20
1747827,4371759,2017-11-21,1.73085e+20
5,4374976,2017-11-21,5.5e+22
49,15623,2017-11-21,8.46875e+20
4377044,1747827,2017-11-21,8.845e+19
193337,297942,2017-11-21,1.805e+21
193337,412391,2017-11-21,2.1940348e+20
193337,4375790,2017-11-21,1.56097e+18
4376793,306789,2017-11-21,7.2672796789e+20
5,117637,2017-11-21,2.995e+20
2063777,10230,2017-11-21,2.4899749e+19
251065,4377051,2017-11-21,1.1820623e+20
193337,297942,2017-11-21,2.01e+21
431877,18719,2017-11-21,5.896e+20
193337,4376493,2017-11-21,4.5665868e+20
371801,4377053,2017-11-21,9e+20
4371924,4372446,2017-11-21,1e+19
193337,4375790,2017-11-21,3.5927799998e+23
14327,14328,2017-11-21,1e+20
49,78491,2017-11-21,9.885992369e+19
4377042,1747827,2017-11-21,1.78428123133e+21
4137687,4377035,2017-11-21,4.0866744038e+20
5,70295,2017-11-21,5e+17
5,98151,2017-11-21,2.28271e+20
49,96975,2017-11-21,9.6144177563e+20
193337,2941678,2017-11-21,1.81967308e+21
1747716,9044,2017-11-21,1e+18
4234340,405748,2017-11-21,2.0087500083e+20
193337,4377034,2017-11-21,2.220187e+19
5,70295,2017-11-21,2.69229e+20
4376785,4377049,2017-11-21,2.262051e+19
4377046,1747716,2017-11-21,8.2828623133e+20
4371759,1747716,2017-11-21,1.73085e+20
2709718,4377050,2017-11-21,3.7493002e+19
4377045,1747827,2017-11-21,4.5454e+19
193337,4377052,2017-11-21,9.4164e+18
193337,201347,2017-11-21,9.98e+19
49,96975,2017-11-21,4e+18
2085759,4377017,2017-11-21,1.849981867e+19
193337,2196748,2017-11-21,6.698e+20
5,223695,2017-11-21,4.78021e+20
2069161,4377037,2017-11-21,1.0105467423e+20
100,4377041,2017-11-21,5.049e+20
193337,297942,2017-11-21,2.2147e+21
223412,4377036,2017-11-21,3.035e+20
193337,4375867,2017-11-21,4.563206864e+22
64580,4376988,2017-11-21,1.0063013458e+20
2754312,3246716,2017-11-21,2.09645e+19
49,94640,2017-11-21,1.93726209732e+21
18951,303849,2017-11-21,2.641565e+21
5,4377045,2017-11-21,4.5454e+19
4371251,1747716,2017-11-21,1.9991688571e+20
193337,1444914,2017-11-21,1.2998e+21
49,431851,2017-11-21,5e+19
193337,4161576,2017-11-21,5e+16
193337,297942,2017-11-21,1.7485e+21
1965213,1952469,2017-11-21,1.0416288635e+20
193337,2335558,2017-11-21,1.382294715e+22
4376793,4376797,2017-11-21,7.2672796789e+20
193337,51132,2017-11-21,3.3924447e+20
193337,206696,2017-11-21,9.8e+18
193337,2064579,2017-11-21,2.28e+19
193337,314687,2017-11-21,7.998e+20
193337,4161576,2017-11-21,6.287964657e+22
193337,20233,2017-11-21,1.98e+19
193337,87118,2017-11-21,3.8844864e+20
193337,206696,2017-11-21,3.9898e+21
193337,91587,2017-11-21,3.5801517e+20
1748060,49,2017-11-21,3.997e+20
89443,4377040,2017-11-21,1.3976878262e+20
304715,2707519,2017-11-21,6.499999703072607e+21
5,420586,2017-11-21,1.4485e+19
4375992,1747827,2017-11-21,9.527631471e+20
193337,391238,2017-11-21,2.1633088e+20
230637,230638,2017-11-21,6.2549448e+20
4376793,4377038,2017-11-21,7.2672796789e+20
49,4371636,2017-11-21,2.1904519e+21
193337,4371897,2017-11-21,1e+18
49,4375992,2017-11-21,9.527631471e+20
193337,3463193,2017-11-21,9.8e+18
5,424870,2017-11-21,4.95e+19
22019,329925,2017-11-21,8.82e+20
193337,2940914,2017-11-21,6.98e+19
5,4371251,2017-11-21,1.9991688571e+20
223412,4377036,2017-11-21,2.6e+19
193337,3246879,2017-11-21,2.98e+19
11985,418050,2017-11-21,5.485839360636e+22
81374,81374,2017-11-21,5e+19
49,4374160,2017-11-21,9.99926771465e+21
4376067,1938077,2017-11-21,5e+20
193337,87118,2017-11-21,9.8e+18
193337,4374498,2017-11-21,5.1814349e+20
49,26567,2017-11-21,1.04587664061e+21
49,4377042,2017-11-21,1.77854e+21
49,26567,2017-11-21,8.6071680811e+20
4377042,1747827,2017-11-21,8.91607e+20
193337,6823,2017-11-21,2.011712e+19
2780858,4377043,2017-11-21,2e+21
4377049,1747827,2017-11-21,2.262051e+19
4377035,49,2017-11-21,4.0866744038e+20
5,424870,2017-11-21,4.00049e+20
11985,418050,2017-11-21,1e+19
228800,3882230,2017-11-21,2.10788e+20
362861,4377044,2017-11-21,8.845e+19
1747716,9044,2017-11-21,5.694960592e+19
32312,4376091,2017-11-21,9.99999879000032e+20
193337,4377047,2017-11-21,1.2498e+21
32312,4376091,2017-11-21,5.1166e+19
193337,98000,2017-11-21,1.628e+20
49,86890,2017-11-21,3.4898e+20
32312,4376091,2017-11-21,3e+20
193337,3709458,2017-11-21,2.296e+20
5,4377042,2017-11-21,8.91607e+20
3415876,4377048,2017-11-21,9.98e+19
193337,2074159,2017-11-21,1.1401807e+20
5,79609,2017-11-21,1.58341e+20
5,431799,2017-11-21,5.09989e+20
1747827,4377046,2017-11-21,8.2828623133e+20
399267,4375816,2017-11-21,9.2e+19
5,230471,2017-11-21,1.65334e+20
38805,4375906,2017-11-21,1.5e+21
193337,4377039,2017-11-21,2.48e+19
5,4370177,2017-11-21,2.1242e+21
1699141,91902,2017-11-21,3.4305370025e+20
4377017,1747827,2017-11-21,1.849981867e+19
49,4377042,2017-11-21,5.74123133e+18
193337,42531,2017-11-21,6.3657826e+20
328706,328707,2017-11-21,2.9218095e+20
5,83693,2017-11-21,2e+18
399267,4375816,2017-11-21,1e+19
193337,100,2017-11-21,5.042e+20
5,230324,2017-11-21,2.8921e+20
5,83693,2017-11-21,8.09187e+20
5,405252,2017-11-22,2.18281e+20
5,4362682,2017-11-22,2.7472e+19
431875,4375796,2017-11-22,3e+18
222737,86850,2017-11-22,4.92007e+20
4375823,3879605,2017-11-22,2e+20
5,4372853,2017-11-22,2.45e+19
193337,4370932,2017-11-22,5e+20
193337,3069703,2017-11-22,7.5293333e+20
4375784,4373298,2017-11-22,8.1785e+17
2048491,2048492,2017-11-22,1.6666666666666668e+18
1747827,4375812,2017-11-22,5.2245e+20
420609,4375817,2017-11-22,6.57682423e+21
193337,92302,2017-11-22,2.498e+20
311194,1962482,2017-11-22,5.7498805763e+20
246073,4377057,2017-11-22,1.0993231686e+20
5,418501,2017-11-22,5e+17
193337,4374507,2017-11-22,4.998e+20
64069,4375785,2017-11-22,1e+21
5,4100359,2017-11-22,9.25e+19
68061,77979,2017-11-22,5.9974170394e+21
193337,4375783,2017-11-22,4.998e+20
193337,78380,2017-11-22,1.36066079e+21
193337,4375791,2017-11-22,3.193692e+19
193337,2099480,2017-11-22,2.8e+18
2064579,18718,2017-11-22,2.28e+19
49,4374789,2017-11-22,1.0848268119e+21
4377064,4377065,2017-11-22,4.1381216e+20
5,405228,2017-11-22,2.21278e+20
4376793,306789,2017-11-22,7.2672796789e+20
193337,19015,2017-11-22,4.24801947e+21
193337,3115811,2017-11-22,5.548e+20
2194558,4075828,2017-11-22,3.129e+20
2037405,336280,2017-11-22,1.0459726556e+20
193337,4374723,2017-11-22,8e+17
87345,5,2017-11-22,8.89975824315e+21
116080,400839,2017-11-22,2e+18
5,1952069,2017-11-22,7.93e+19
4375792,3702306,2017-11-22,1.6299332567e+20
62082,62083,2017-11-22,7.999e+20
49,4375788,2017-11-22,1e+18
230792,325086,2017-11-22,1.0769422283e+20
193337,355398,2017-11-22,7.98e+19
5,418458,2017-11-22,3.51148e+20
193337,3473923,2017-11-22,2.9998e+21
49,4375786,2017-11-22,2.32148303963e+21
4375804,49,2017-11-22,2.3820499e+20
376690,376691,2017-11-22,4.64508452e+18
193337,208790,2017-11-22,4.98e+19
4375819,49,2017-11-22,9.999e+20
49,98883,2017-11-22,1.6923286931e+20
193337,4375789,2017-11-22,1e+20
193337,4375827,2017-11-22,1.13661864e+21
193337,4375815,2017-11-22,6.571606e+19
193337,2005910,2017-11-22,8.0168209e+20
301624,1962482,2017-11-22,1.69048975605e+21
4375793,4375794,2017-11-22,6.06e+19
4373273,5,2017-11-22,9.55124551e+21
4377054,5,2017-11-22,1.098782305713e+22
193337,242993,2017-11-22,9.998e+20
4377063,4032330,2017-11-22,3e+20
4377062,3856452,2017-11-22,1e+20
4375805,4375806,2017-11-22,2.7076273e+20
431875,4375796,2017-11-22,1.1593466e+20
5,4375795,2017-11-22,1.8106e+20
202700,323831,2017-11-22,3e+18
193337,109431,2017-11-22,2.282765708e+22
49,4375818,2017-11-22,1.8513500402e+21
5,4370157,2017-11-22,4.425375e+21
84612,116546,2017-11-22,9.9698691e+20
5,421977,2017-11-22,7.95e+18
193337,4374723,2017-11-22,4.488e+20
4375781,1747716,2017-11-22,1.43e+19
2058300,49,2017-11-22,6.0245096142e+20
193337,2959,2017-11-22,1.48e+19
4375808,4375809,2017-11-22,4.99e+20
193337,196098,2017-11-22,7.8858e+21
1747827,270433,2017-11-22,7.1069e+19
4375801,49,2017-11-22,8.0558737255e+20
297942,5,2017-11-22,7.7782e+21
5,4375828,2017-11-22,1.25427354e+21
5,91107,2017-11-22,4.1452381e+20
4375822,49,2017-11-22,9.2962e+19
193337,4372639,2017-11-22,1.165827359e+22
306789,4377068,2017-11-22,7e+20
230754,4377059,2017-11-22,1.099005e+21
230754,4377058,2017-11-22,1e+18
5,4370183,2017-11-22,7.2427e+19
193337,7579,2017-11-22,4.24801636e+21
81374,81374,2017-11-22,5e+19
193337,4375821,2017-11-22,7.7786704e+20
1747827,4370158,2017-11-22,6.17892e+20
193337,22696,2017-11-22,1.0489183e+20
5,4375797,2017-11-22,1.888609e+21
325086,49,2017-11-22,1.0769422283e+20
193337,4375790,2017-11-22,2.2482143678e+23
49,4375820,2017-11-22,3.0369443085e+20
5,4375797,2017-11-22,1.165333e+21
193337,103880,2017-11-22,9.0797085e+20
193337,113680,2017-11-22,2.9748e+21
5,3463192,2017-11-22,2.928e+19
193337,118582,2017-11-22,2.323481e+20
193337,4375798,2017-11-22,4.914661e+19
4375816,4022466,2017-11-22,1.9e+20
18711,18712,2017-11-22,1.36128634e+21
2072577,2750134,2017-11-22,1.918540259e+19
4377066,4374473,2017-11-22,8.0718556336e+20
43222,70689,2017-11-22,8.3564444619e+20
4376982,5,2017-11-22,1.000099992e+22
306789,4376797,2017-11-22,2.6e+19
5,4370177,2017-11-22,2.3985e+21
1747827,18903,2017-11-22,1.056672091e+19
193337,72783,2017-11-22,6.615857e+21
4373519,1747827,2017-11-22,1.0593574062e+20
2916835,5,2017-11-22,8.20420651098e+21
49,98883,2017-11-22,2.4e+19
224248,4377055,2017-11-22,7e+21
5,4370157,2017-11-22,4.314184e+21
193337,208790,2017-11-22,1.6998e+21
4375802,4375803,2017-11-22,2.249e+19
5,4375797,2017-11-22,4.235e+20
5,418501,2017-11-22,4.01097e+20
5,224662,2017-11-22,3.89105e+20
193337,1439868,2017-11-22,8.18e+19
5,2058300,2017-11-22,6.0245096142e+20
3726704,5,2017-11-22,8.000333622e+21
49,4375813,2017-11-22,2.7058311029e+20
421442,4374515,2017-11-22,3.8324637972e+20
4376793,306789,2017-11-22,7.26e+20
39308,1699367,2017-11-22,3.0343199183e+20
193337,4375804,2017-11-22,2.3820499e+20
49,4371636,2017-11-22,2.2102459e+21
49,117061,2017-11-22,9.875e+19
49,4375807,2017-11-22,2.04546458777e+21
307753,1691843,2017-11-22,1.3007375e+21
1747716,4372198,2017-11-22,2.039256121e+19
193337,4377060,2017-11-22,4.0976644e+20
2055863,1961852,2017-11-22,5.1795843e+20
5,83631,2017-11-22,1.03396e+20
4022466,49,2017-11-22,1.9e+20
1747716,10598,2017-11-22,7.6889993808e+20
5,54319,2017-11-22,8.5414e+19
4375800,4375801,2017-11-22,8.0558737255e+20
306789,4377068,2017-11-22,6.95e+20
4372198,1747827,2017-11-22,2.039256121e+19
4375810,4374533,2017-11-22,8.3464444619e+20
193337,4375787,2017-11-22,5.9e+19
3068492,3713241,2017-11-22,2.512e+20
4377067,4375781,2017-11-22,1.43e+19
5,1953718,2017-11-22,9.995e+20
49,4370157,2017-11-22,7.4942892851e+21
49,218094,2017-11-22,2.9766226209e+20
1747968,4375814,2017-11-22,8.87251e+21
333415,1699367,2017-11-22,2.9951896959e+20
4375782,4374517,2017-11-22,3.6040495627e+20
4371612,89994,2017-11-22,6.0984713e+20
118331,5,2017-11-22,8.02651791e+21
193337,89155,2017-11-22,1.93e+21
4377062,3856452,2017-11-22,3.4e+21
331168,328394,2017-11-22,5.90343e+19
4375780,1747716,2017-11-22,1.1544191376e+20
193337,4375815,2017-11-22,5e+16
5,4370177,2017-11-22,2.0567e+21
193337,43070,2017-11-22,9.994485e+19
5,4375824,2017-11-22,1.3685e+21
62083,49,2017-11-22,7.999e+20
3871044,4377061,2017-11-22,3.393e+20
70689,49,2017-11-22,8.3564444619e+20
49,4375810,2017-11-22,8.3464444619e+20
362154,4375780,2017-11-22,1.1544191376e+20
5,4377056,2017-11-22,7.43e+19
193337,1748957,2017-11-22,1.7598e+21
49,4375811,2017-11-22,7.95979204462e+21
193337,4374491,2017-11-22,5.998e+20
431875,4375799,2017-11-22,1.1293466e+20
10598,49,2017-11-22,7.6889993808e+20
70282,49,2017-11-22,9.98e+19
49,4373519,2017-11-22,1.0593574062e+20
5,224662,2017-11-22,4.5e+18
193337,116218,2017-11-22,8.48e+19
49,4375788,2017-11-22,6.92395788e+19
1747827,203749,2017-11-22,4.1378e+19
39289,60799,2017-11-22,7.998e+20
415873,4375829,2017-11-22,3e+20
193337,297942,2017-11-22,2.9997e+21
193337,72783,2017-11-22,7.728277e+19
70281,70282,2017-11-22,9.98e+19
427795,2722747,2017-11-22,3.2983e+21
340184,5,2017-11-22,1.000008378075e+22
4375825,4375826,2017-11-22,1.25477354e+21
49,223104,2017-11-23,4e+18
5,324031,2017-11-23,1.51348e+20
188497,4375853,2017-11-23,3e+21
5,4375797,2017-11-23,1.0395e+21
3390341,4375864,2017-11-23,6.221347879e+19
193337,4370625,2017-11-23,4.2498e+21
5,4375852,2017-11-23,2.538958e+21
193337,4372561,2017-11-23,3.0514490576e+20
5,82848,2017-11-23,5e+17
4375855,4375859,2017-11-23,1.3239788732e+20
2005910,4375849,2017-11-23,2e+21
18903,18904,2017-11-23,1.056672091e+19
4375823,1749385,2017-11-23,5e+20
49,4370412,2017-11-23,3.999e+21
242648,4372785,2017-11-23,2.3398684929e+20
22352,4373352,2017-11-23,3.018e+21
35408,4375837,2017-11-23,1.5001e+22
215431,2400461,2017-11-23,5.57415e+20
193337,3396089,2017-11-23,6.998e+20
4112764,4375880,2017-11-23,5.844844467e+19
1747716,4373519,2017-11-23,6.786925e+19
4375845,4375574,2017-11-23,3e+21
4375847,4375576,2017-11-23,1.25488282e+21
2085705,4375879,2017-11-23,1e+18
193337,4375873,2017-11-23,1.4998e+21
49,81339,2017-11-23,2.6256851523e+20
5,83329,2017-11-23,1.02397e+20
4112764,4375880,2017-11-23,1e+20
4375844,4375573,2017-11-23,1.053097255e+22
193337,1778041,2017-11-23,8e+17
310750,1479504,2017-11-23,5e+20
4372561,1747827,2017-11-23,3.0514490576e+20
193337,2110389,2017-11-23,4.98e+19
1747716,4372561,2017-11-23,1.3764304749e+20
193337,223158,2017-11-23,7.7998e+21
49,11890,2017-11-23,2.8877297485e+20
193337,297942,2017-11-23,1.6977e+21
193337,4374548,2017-11-23,4.3835372e+20
49,4373519,2017-11-23,1.4715094437e+20
5,1999846,2017-11-23,1.415083e+21
4375840,221430,2017-11-23,8.97845528e+21
4373519,1747827,2017-11-23,2.2759452104e+20
4375866,1747827,2017-11-23,1.056672091e+19
4375831,420428,2017-11-23,2e+20
4374533,4375869,2017-11-23,1.1028415125e+20
49,4372551,2017-11-23,2.6466161805e+20
4375835,4373132,2017-11-23,6.66646667e+21
418904,373666,2017-11-23,2e+20
193337,394170,2017-11-23,3.88207545e+21
6591,390807,2017-11-23,1.99921806e+21
5,4375838,2017-11-23,4.5e+18
5,1962309,2017-11-23,1.24893118e+21
193337,4142105,2017-11-23,9.6e+18
4375840,221430,2017-11-23,4e+21
193337,4375836,2017-11-23,1e+21
5,4370177,2017-11-23,2.0515e+21
227360,334053,2017-11-23,2.18e+20
193337,297942,2017-11-23,2.3127e+21
49,223104,2017-11-23,2.34261460956e+21
193337,4375882,2017-11-23,5.048e+20
4200344,4371024,2017-11-23,2.7347899004e+20
5,223128,2017-11-23,1.265e+20
2056200,49,2017-11-23,8.429198e+19
17333,17334,2017-11-23,3.1748e+20
129704,4374489,2017-11-23,6.7730809e+20
1747827,63328,2017-11-23,3.7e+18
5,4371530,2017-11-23,4.99e+20
5,82848,2017-11-23,4.153341e+21
3706147,4375841,2017-11-23,1.5260769e+20
2204,4375830,2017-11-23,3.9e+19
193337,4373145,2017-11-23,1.00098e+22
193337,2195479,2017-11-23,1.45e+21
4375855,4375859,2017-11-23,1.32e+20
193337,4374468,2017-11-23,9.5988606e+20
117156,4375858,2017-11-23,4.3e+21
5,4375860,2017-11-23,7.2427e+19
313801,4135487,2017-11-23,5.99e+19
193337,4375876,2017-11-23,6.3836676e+20
193337,369785,2017-11-23,5.7473579e+20
253403,4375862,2017-11-23,1.1e+21
5,4375838,2017-11-23,5e+17
193337,4375854,2017-11-23,8.8450171e+20
1962299,1962300,2017-11-23,3.0028084378e+20
4375844,4375573,2017-11-23,5e+20
5,4370177,2017-11-23,2.2562e+21
1962299,3455753,2017-11-23,3e+20
18817,8699,2017-11-23,1.088604e+20
193337,4375790,2017-11-23,3.082273459e+23
4032362,4375857,2017-11-23,1.508e+20
5,4375838,2017-11-23,2.40179378707e+21
193337,117489,2017-11-23,9.473291e+21
4375846,4375575,2017-11-23,2.681e+21
193337,297942,2017-11-23,1.9018e+21
2097310,4375865,2017-11-23,1.246494831e+19
4375872,1747827,2017-11-23,3.99634e+20
4135537,4135538,2017-11-23,1.98e+19
17334,49,2017-11-23,3.1748e+20
17333,17334,2017-11-23,1.241e+19
193337,214964,2017-11-23,3.88207545e+21
49,4370158,2017-11-23,2.8519128364e+20
193337,4374476,2017-11-23,8.6910666e+20
4373519,1747827,2017-11-23,1.6302351187e+20
1747827,1944664,2017-11-23,9.2645e+20
4246989,4375834,2017-11-23,4.17811882e+19
5,326243,2017-11-23,4.5e+18
5,4375872,2017-11-23,3.99634e+20
193337,363611,2017-11-23,4.998e+20
2005910,4375849,2017-11-23,1.695e+21
1747880,4375832,2017-11-23,5e+18
1942995,3084894,2017-11-23,4.98e+19
222737,86850,2017-11-23,4.92007e+20
2005910,4375849,2017-11-23,3e+21
49,4373519,2017-11-23,9.515426187e+19
4375873,1747827,2017-11-23,1.4998e+21
4371483,4371484,2017-11-23,9e+20
5,4375850,2017-11-23,3.0469e+19
193337,4375861,2017-11-23,1.71765195e+21
11017,91094,2017-11-23,7.77e+19
4375837,49,2017-11-23,1.5001e+22
5,297382,2017-11-23,1.00927e+18
67404,67405,2017-11-23,2.17239e+20
3390341,4375864,2017-11-23,6.2e+19
251908,1970155,2017-11-23,3.1e+20
193337,1953666,2017-11-23,2.098e+20
1747827,4375878,2017-11-23,5.4145e+20
4375833,3713793,2017-11-23,2.40829378707e+21
193337,128627,2017-11-23,8.600786e+19
193337,3164,2017-11-23,6.998e+20
33160,1863372,2017-11-23,3.08686897713e+21
1747716,11737,2017-11-23,2.490607192e+19
4125911,4375868,2017-11-23,2.753588279e+19
193337,216886,2017-11-23,1.718e+20
418458,418842,2017-11-23,3.51148e+20
193337,7579,2017-11-23,3.88207545e+21
